playlist_uri,album,album_uri,artist,artist_uri,disc_number,duration_ms,name,popularity,explicit,uri,link
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Made In The A.M. (Deluxe Edition),spotify:album:1gMxiQQSg5zeu4htBosASY,One Direction,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,1,192120,Drag Me Down,80,false,spotify:track:2K87XMYnUMqLcX3zvtAF4G,https://api.spotify.com/v1/tracks/2K87XMYnUMqLcX3zvtAF4G
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Good For You,spotify:album:7FbUyvtDTsoGMhTlGOtv5q,Selena Gomez,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,1,221560,Good For You,61,true,spotify:track:5XfywqPX6XBOdYQNbOaQvy,https://api.spotify.com/v1/tracks/5XfywqPX6XBOdYQNbOaQvy
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Good For You,spotify:album:7FbUyvtDTsoGMhTlGOtv5q,A$AP Rocky,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,1,221560,Good For You,61,true,spotify:track:5XfywqPX6XBOdYQNbOaQvy,https://api.spotify.com/v1/tracks/5XfywqPX6XBOdYQNbOaQvy
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Watch Me (Whip / Nae Nae),spotify:album:5nYi5TJ16E7Qt73zxOu6sP,Silentó,spotify:artist:7juKTDFlPesGeWQ1GmjmOv,1,185142,Watch Me (Whip / Nae Nae),66,false,spotify:track:5RIVoVdkDLEygELLCniZFr,https://api.spotify.com/v1/tracks/5RIVoVdkDLEygELLCniZFr
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Do It Again,spotify:album:3kBBntDYL62xlqgnulskwv,Pia Mia,spotify:artist:1BhWF9W2PngtPSyobKg0rP,1,207746,Do It Again,76,true,spotify:track:72Bz4ciRZPBcVSw0nrZDHi,https://api.spotify.com/v1/tracks/72Bz4ciRZPBcVSw0nrZDHi
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Do It Again,spotify:album:3kBBntDYL62xlqgnulskwv,Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,1,207746,Do It Again,76,true,spotify:track:72Bz4ciRZPBcVSw0nrZDHi,https://api.spotify.com/v1/tracks/72Bz4ciRZPBcVSw0nrZDHi
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Do It Again,spotify:album:3kBBntDYL62xlqgnulskwv,Tyga,spotify:artist:5LHRHt1k9lMyONurDHEdrp,1,207746,Do It Again,76,true,spotify:track:72Bz4ciRZPBcVSw0nrZDHi,https://api.spotify.com/v1/tracks/72Bz4ciRZPBcVSw0nrZDHi
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Start Again,spotify:album:6AZP6Qm8YD7hUALhn0pd6O,Conrad Sewell,spotify:artist:1rw8ZTLnDHd74TWDDukjVi,1,217974,Start Again,55,false,spotify:track:5Km6e8PWkwEPVKlifElIDB,https://api.spotify.com/v1/tracks/5Km6e8PWkwEPVKlifElIDB
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,1989 (Deluxe),spotify:album:1yGbNOtRIgdIiGHOEBaZWf,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,1,231826,Blank Space,78,false,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,https://api.spotify.com/v1/tracks/1u8c2t2Cy7UBoG4ArRcF5g
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Handwritten,spotify:album:0CnQ0JQajNswRjPkNYVG8m,Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,1,206880,Stitches,76,false,spotify:track:3zkWCteF82vJwv0hRLba76,https://api.spotify.com/v1/tracks/3zkWCteF82vJwv0hRLba76
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Five More Hours (Deorro x Chris Brown),spotify:album:1j4y4oErsQ2dIiZXClg1Zc,Deorro,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,1,211975,Five More Hours - Deorro x Chris Brown,67,false,spotify:track:6YwLgicpvVuMt1eE2OldwQ,https://api.spotify.com/v1/tracks/6YwLgicpvVuMt1eE2OldwQ
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Five More Hours (Deorro x Chris Brown),spotify:album:1j4y4oErsQ2dIiZXClg1Zc,Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,1,211975,Five More Hours - Deorro x Chris Brown,67,false,spotify:track:6YwLgicpvVuMt1eE2OldwQ,https://api.spotify.com/v1/tracks/6YwLgicpvVuMt1eE2OldwQ
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Dessert,spotify:album:3pDWUkLuJMf02rt3WTNYD0,Dawin,spotify:artist:46GXASE9LHzyssNqKOInUu,1,210983,Dessert,60,false,spotify:track:3mg29Lwvo673TkDhE3kB9W,https://api.spotify.com/v1/tracks/3mg29Lwvo673TkDhE3kB9W
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Ocean Drive,spotify:album:5APvbPGki6FOQO6rNEuXCv,Duke Dumont,spotify:artist:61lyPtntblHJvA7FMMhi7E,1,206320,Ocean Drive,73,false,spotify:track:0b6wdul3A5sQNpIOv03OxP,https://api.spotify.com/v1/tracks/0b6wdul3A5sQNpIOv03OxP
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Get Weird (Expanded Edition),spotify:album:2FnfZiFMv7bmXAIATOJDHs,Little Mix,spotify:artist:3e7awlrlDSwF3iM0WBjGMp,1,211786,Black Magic,75,false,spotify:track:6rmXhRIemCTPyMYZRDN7Qg,https://api.spotify.com/v1/tracks/6rmXhRIemCTPyMYZRDN7Qg
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,The Fix (feat. Jeremih),spotify:album:3QyJvpZppP2jNp5yPYRPGJ,Nelly,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,1,173045,The Fix (feat. Jeremih),65,true,spotify:track:33QRsLBBdWDYgCZfWEZqR6,https://api.spotify.com/v1/tracks/33QRsLBBdWDYgCZfWEZqR6
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,The Fix (feat. Jeremih),spotify:album:3QyJvpZppP2jNp5yPYRPGJ,Jeremih,spotify:artist:3KV3p5EY4AvKxOlhGHORLg,1,173045,The Fix (feat. Jeremih),65,true,spotify:track:33QRsLBBdWDYgCZfWEZqR6,https://api.spotify.com/v1/tracks/33QRsLBBdWDYgCZfWEZqR6
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Reflection (Deluxe),spotify:album:0zAsh6hObeNmFgFPrUiFcP,Fifth Harmony,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,1,224573,Worth It (feat. Kid Ink),75,false,spotify:track:41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/tracks/41Fflg7qHiVOD6dEPvsCzO
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Reflection (Deluxe),spotify:album:0zAsh6hObeNmFgFPrUiFcP,Kid Ink,spotify:artist:6KZDXtSj0SzGOV705nNeh3,1,224573,Worth It (feat. Kid Ink),75,false,spotify:track:41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/tracks/41Fflg7qHiVOD6dEPvsCzO
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Headlights (feat. Ilsey),spotify:album:2ryym6yEc6r3ZuigHBDr1A,Robin Schulz,spotify:artist:3t5xRXzsuZmMDkQzgOX35S,1,209208,Headlights (feat. Ilsey),62,false,spotify:track:06Hdbxh6NCy6TIhjdXTchB,https://api.spotify.com/v1/tracks/06Hdbxh6NCy6TIhjdXTchB
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Headlights (feat. Ilsey),spotify:album:2ryym6yEc6r3ZuigHBDr1A,Ilsey,spotify:artist:2ZKzqJz3pPfWKVRgz9b39j,1,209208,Headlights (feat. Ilsey),62,false,spotify:track:06Hdbxh6NCy6TIhjdXTchB,https://api.spotify.com/v1/tracks/06Hdbxh6NCy6TIhjdXTchB
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Whip It! (feat. Chloe Angelides),spotify:album:266GIPm6i2JAlnSsPcYhvE,LunchMoney Lewis,spotify:artist:2iUbk5KhZYZt4CRvWbwb7S,1,242973,Whip It! (feat. Chloe Angelides),55,false,spotify:track:4viUsO0ZnlZrVCM945K6on,https://api.spotify.com/v1/tracks/4viUsO0ZnlZrVCM945K6on
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Whip It! (feat. Chloe Angelides),spotify:album:266GIPm6i2JAlnSsPcYhvE,Chloe Angelides,spotify:artist:79A4RmgwxYGIDkqQDUHLXK,1,242973,Whip It! (feat. Chloe Angelides),55,false,spotify:track:4viUsO0ZnlZrVCM945K6on,https://api.spotify.com/v1/tracks/4viUsO0ZnlZrVCM945K6on
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,So Good,spotify:album:5YLRVHDVRw3QqWbeTGpC5B,Zara Larsson,spotify:artist:1Xylc3o4UrD53lo9CvFvVg,1,213427,Never Forget You,75,false,spotify:track:6hmhG1b4LEyNuashVvuIAo,https://api.spotify.com/v1/tracks/6hmhG1b4LEyNuashVvuIAo
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,So Good,spotify:album:5YLRVHDVRw3QqWbeTGpC5B,MNEK,spotify:artist:7uMh23xWiuR7zsNkuNcm2G,1,213427,Never Forget You,75,false,spotify:track:6hmhG1b4LEyNuashVvuIAo,https://api.spotify.com/v1/tracks/6hmhG1b4LEyNuashVvuIAo
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Walking Under Stars,spotify:album:7Lp5k5j4kHtTT8zOpJkfUN,Hilltop Hoods,spotify:artist:7dlqUnjoF2U2DkNDMhcgG4,1,217720,Cosby Sweater,65,true,spotify:track:6myDPrp86x4Lhyp5aqU0EV,https://api.spotify.com/v1/tracks/6myDPrp86x4Lhyp5aqU0EV
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,That's How You Know (feat. Kid Ink & Bebe Rexha),spotify:album:7skmxw0M4VQMZwY4lICAHl,Nico & Vinz,spotify:artist:0awl5piYwO0CDTHEkCjUhn,1,186443,That's How You Know (feat. Kid Ink & Bebe Rexha),60,true,spotify:track:3icbmPGKTsKAa0IinkizCM,https://api.spotify.com/v1/tracks/3icbmPGKTsKAa0IinkizCM
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,That's How You Know (feat. Kid Ink & Bebe Rexha),spotify:album:7skmxw0M4VQMZwY4lICAHl,Kid Ink,spotify:artist:6KZDXtSj0SzGOV705nNeh3,1,186443,That's How You Know (feat. Kid Ink & Bebe Rexha),60,true,spotify:track:3icbmPGKTsKAa0IinkizCM,https://api.spotify.com/v1/tracks/3icbmPGKTsKAa0IinkizCM
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,That's How You Know (feat. Kid Ink & Bebe Rexha),spotify:album:7skmxw0M4VQMZwY4lICAHl,Bebe Rexha,spotify:artist:64M6ah0SkkRsnPGtGiRAbb,1,186443,That's How You Know (feat. Kid Ink & Bebe Rexha),60,true,spotify:track:3icbmPGKTsKAa0IinkizCM,https://api.spotify.com/v1/tracks/3icbmPGKTsKAa0IinkizCM
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Peace Is the Mission,spotify:album:0C7tn68LWhhw5Ez6g9LMjz,Major Lazer,spotify:artist:738wLrAtLtCtFOLvQBXOXp,1,206327,Powerful (feat. Ellie Goulding & Tarrus Riley),55,false,spotify:track:2rSdCcSlZA1GGoW6egTzjZ,https://api.spotify.com/v1/tracks/2rSdCcSlZA1GGoW6egTzjZ
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Peace Is the Mission,spotify:album:0C7tn68LWhhw5Ez6g9LMjz,Ellie Goulding,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,1,206327,Powerful (feat. Ellie Goulding & Tarrus Riley),55,false,spotify:track:2rSdCcSlZA1GGoW6egTzjZ,https://api.spotify.com/v1/tracks/2rSdCcSlZA1GGoW6egTzjZ
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Peace Is the Mission,spotify:album:0C7tn68LWhhw5Ez6g9LMjz,Tarrus Riley,spotify:artist:4frHO7KPcfMjhnVdIMJ98c,1,206327,Powerful (feat. Ellie Goulding & Tarrus Riley),55,false,spotify:track:2rSdCcSlZA1GGoW6egTzjZ,https://api.spotify.com/v1/tracks/2rSdCcSlZA1GGoW6egTzjZ
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Demi (Deluxe),spotify:album:7hR3M1ERZ7rGeA2VqjCTqr,Olly Murs,spotify:artist:3whuHq0yGx60atvA2RCVRW,1,223653,Up,41,false,spotify:track:5ke0m7VxCkPTZT2nCYPdud,https://api.spotify.com/v1/tracks/5ke0m7VxCkPTZT2nCYPdud
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Demi (Deluxe),spotify:album:7hR3M1ERZ7rGeA2VqjCTqr,Demi Lovato,spotify:artist:6S2OmqARrzebs0tKUEyXyp,1,223653,Up,41,false,spotify:track:5ke0m7VxCkPTZT2nCYPdud,https://api.spotify.com/v1/tracks/5ke0m7VxCkPTZT2nCYPdud
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Prayer,spotify:album:1uMFVKi8n8T0Yjo3GI3wzh,Robin Schulz,spotify:artist:3t5xRXzsuZmMDkQzgOX35S,1,179960,Sun Goes Down (feat. Jasmine Thompson) - Radio Mix,53,false,spotify:track:0CI422U7nhDLnk43s1BS1F,https://api.spotify.com/v1/tracks/0CI422U7nhDLnk43s1BS1F
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Prayer,spotify:album:1uMFVKi8n8T0Yjo3GI3wzh,Jasmine Thompson,spotify:artist:0E4gQj9bTIp0cycvzLBk5d,1,179960,Sun Goes Down (feat. Jasmine Thompson) - Radio Mix,53,false,spotify:track:0CI422U7nhDLnk43s1BS1F,https://api.spotify.com/v1/tracks/0CI422U7nhDLnk43s1BS1F
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Communion (Deluxe),spotify:album:0bWYlK9rRmIB68icHx9PNR,Years & Years,spotify:artist:5vBSrE1xujD2FXYRarbAXc,1,215360,King,69,false,spotify:track:3AeicLnm55RqcXGBKYQolM,https://api.spotify.com/v1/tracks/3AeicLnm55RqcXGBKYQolM
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Dream Your Life Away,spotify:album:0yXpiO0g9UJb5Qhx4zAs16,Vance Joy,spotify:artist:10exVja0key0uqUkk6LJRT,1,230506,Georgia,60,false,spotify:track:1Kvbih7Ebm4bkPinpSottk,https://api.spotify.com/v1/tracks/1Kvbih7Ebm4bkPinpSottk
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,You Know You Like It,spotify:album:6mQGo1a9mXHNUSJYwXi9Wd,DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4,1,247266,You Know You Like It,69,false,spotify:track:57kR5SniQIbsbVoIjjOUDa,https://api.spotify.com/v1/tracks/57kR5SniQIbsbVoIjjOUDa
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,You Know You Like It,spotify:album:6mQGo1a9mXHNUSJYwXi9Wd,AlunaGeorge,spotify:artist:2VAnyOxzJuSAj7XIuEOT38,1,247266,You Know You Like It,69,false,spotify:track:57kR5SniQIbsbVoIjjOUDa,https://api.spotify.com/v1/tracks/57kR5SniQIbsbVoIjjOUDa
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Delirium (Deluxe),spotify:album:20Ol6zZ0nLlc5EGTH1zA0j,Ellie Goulding,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,1,213445,On My Mind,65,false,spotify:track:5a7NdkF09AfD0H607eiOkX,https://api.spotify.com/v1/tracks/5a7NdkF09AfD0H607eiOkX
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Stories,spotify:album:7dqftJ3kas6D0VAdmt3k3V,Avicii,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,1,230613,Waiting For Love,79,false,spotify:track:2P4OICZRVAQcYAV2JReRfj,https://api.spotify.com/v1/tracks/2P4OICZRVAQcYAV2JReRfj
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Built On Glass,spotify:album:6O91XI5PunVhnCOXqEFIyi,Chet Faker,spotify:artist:6UcJxoeHWWWyT5HZP064om,1,218067,Talk Is Cheap,57,false,spotify:track:3WVIlSndOtSUIzfk39oYMS,https://api.spotify.com/v1/tracks/3WVIlSndOtSUIzfk39oYMS
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,We the Generation,spotify:album:68s1AYwi1JtoTOD0ggqr2j,Rudimental,spotify:artist:4WN5naL3ofxrVBgFpguzKo,1,242440,Lay It All on Me (feat. Ed Sheeran),59,false,spotify:track:6splO3UF8hSmK33y5fJTNk,https://api.spotify.com/v1/tracks/6splO3UF8hSmK33y5fJTNk
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,We the Generation,spotify:album:68s1AYwi1JtoTOD0ggqr2j,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,1,242440,Lay It All on Me (feat. Ed Sheeran),59,false,spotify:track:6splO3UF8hSmK33y5fJTNk,https://api.spotify.com/v1/tracks/6splO3UF8hSmK33y5fJTNk
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,x (Deluxe Edition),spotify:album:1xn54DMo2qIqBuMqHtUsFd,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,1,300253,Bloodstream,67,false,spotify:track:5v4sZRuvWDcisoOk1PFv6T,https://api.spotify.com/v1/tracks/5v4sZRuvWDcisoOk1PFv6T
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Globalization,spotify:album:4EUf4YyNjuXypWY6W5wEDm,Pitbull,spotify:artist:0TnOYISbd1XYRBk9myaseg,1,229360,Time of Our Lives,77,true,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Globalization,spotify:album:4EUf4YyNjuXypWY6W5wEDm,Ne-Yo,spotify:artist:21E3waRsmPlU7jZsS13rcj,1,229360,Time of Our Lives,77,true,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,"Earned It (Fifty Shades Of Grey) [From The ""Fifty Shades Of Grey"" Soundtrack]",spotify:album:61Ba3txRZWfiX6ZTEZlFCV,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,1,252226,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",77,false,spotify:track:2PIvq1pGrUjY007X5y1UpM,https://api.spotify.com/v1/tracks/2PIvq1pGrUjY007X5y1UpM
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,My House,spotify:album:5lkNnHVlnCCCV304t89wOH,Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY,1,224258,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",68,false,spotify:track:2S5LNtRVRPbXk01yRQ14sZ,https://api.spotify.com/v1/tracks/2S5LNtRVRPbXk01yRQ14sZ
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,My House,spotify:album:5lkNnHVlnCCCV304t89wOH,Robin Thicke,spotify:artist:0ZrpamOxcZybMHGg1AYtHP,1,224258,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",68,false,spotify:track:2S5LNtRVRPbXk01yRQ14sZ,https://api.spotify.com/v1/tracks/2S5LNtRVRPbXk01yRQ14sZ
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,My House,spotify:album:5lkNnHVlnCCCV304t89wOH,Verdine White,spotify:artist:4tMJliVd96wXoMVNdcOBHp,1,224258,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",68,false,spotify:track:2S5LNtRVRPbXk01yRQ14sZ,https://api.spotify.com/v1/tracks/2S5LNtRVRPbXk01yRQ14sZ
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Title (Deluxe),spotify:album:5W98Ab4VvQEuFEE4TIe5fE,Meghan Trainor,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,1,182666,Lips Are Movin,69,false,spotify:track:6gj08XDlv9Duc2fPOxUmVD,https://api.spotify.com/v1/tracks/6gj08XDlv9Duc2fPOxUmVD
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Motion,spotify:album:48zisMeiXniWLzOQghbPqS,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,1,232226,Pray to God (feat. HAIM),63,false,spotify:track:75kMrDKPJJpgEQaXVh7QMB,https://api.spotify.com/v1/tracks/75kMrDKPJJpgEQaXVh7QMB
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Motion,spotify:album:48zisMeiXniWLzOQghbPqS,HAIM,spotify:artist:4Ui2kfOqGujY81UcPrb5KE,1,232226,Pray to God (feat. HAIM),63,false,spotify:track:75kMrDKPJJpgEQaXVh7QMB,https://api.spotify.com/v1/tracks/75kMrDKPJJpgEQaXVh7QMB
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Reclassified,spotify:album:4z4Pgh0fNUQkmGP4K1XxDb,Iggy Azalea,spotify:artist:5yG7ZAZafVaAlMTeBybKAL,1,166317,Trouble,55,true,spotify:track:6iAQHemp1D2VSSPk74Dor3,https://api.spotify.com/v1/tracks/6iAQHemp1D2VSSPk74Dor3
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Reclassified,spotify:album:4z4Pgh0fNUQkmGP4K1XxDb,Jennifer Hudson,spotify:artist:35GL8Cu2GKTcHzKGi75xl5,1,166317,Trouble,55,true,spotify:track:6iAQHemp1D2VSSPk74Dor3,https://api.spotify.com/v1/tracks/6iAQHemp1D2VSSPk74Dor3
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Somebody,spotify:album:5gcn8qK6xElFNIP3mGed0M,Natalie La Rose,spotify:artist:2qdONMCoDngQk0eV4Avs1i,1,189906,Somebody,65,false,spotify:track:7ioiB40H9xKs04QtIso2I3,https://api.spotify.com/v1/tracks/7ioiB40H9xKs04QtIso2I3
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Somebody,spotify:album:5gcn8qK6xElFNIP3mGed0M,Jeremih,spotify:artist:3KV3p5EY4AvKxOlhGHORLg,1,189906,Somebody,65,false,spotify:track:7ioiB40H9xKs04QtIso2I3,https://api.spotify.com/v1/tracks/7ioiB40H9xKs04QtIso2I3
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,I,spotify:album:2S56F6bIk01HboGbJJJ1IQ,Felix Jaehn,spotify:artist:4bL2B6hmLlMWnUEZnorEtG,2,186146,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),73,false,spotify:track:3c8iiZGfEammKJuWTErE5x,https://api.spotify.com/v1/tracks/3c8iiZGfEammKJuWTErE5x
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,I,spotify:album:2S56F6bIk01HboGbJJJ1IQ,Jasmine Thompson,spotify:artist:2TL8gYTNgD6nXkyuUdDrMg,2,186146,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),73,false,spotify:track:3c8iiZGfEammKJuWTErE5x,https://api.spotify.com/v1/tracks/3c8iiZGfEammKJuWTErE5x
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,In The Lonely Hour (Deluxe),spotify:album:6oSJciY7B2HlZPJpyR9nOR,Sam Smith,spotify:artist:2wY79sveU1sp5g7SokKOiI,1,172723,Stay With Me,58,false,spotify:track:5MxWTfmlmRDx6VZHvB9xV8,https://api.spotify.com/v1/tracks/5MxWTfmlmRDx6VZHvB9xV8
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Wings of the Wild,spotify:album:3nAFLD3z8uMzU6BOo13jai,Delta Goodrem,spotify:artist:2g6fa86fL6oLcoDqanBbuR,1,205750,Wings,48,false,spotify:track:6coctNpy8rPSkv59sndEo5,https://api.spotify.com/v1/tracks/6coctNpy8rPSkv59sndEo5
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,My Everything (Deluxe),spotify:album:6EVYTRG1drKdO8OnIQBeEj,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,1,197266,One Last Time,79,false,spotify:track:7xoUc6faLbCqZO6fQEYprd,https://api.spotify.com/v1/tracks/7xoUc6faLbCqZO6fQEYprd
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Take Me Over,spotify:album:2ovy2zlk2RjYQGkfEUb0qB,Peking Duk,spotify:artist:0UZ1nu3kcdNlCoiKRjmSSY,1,208121,Take Me Over,57,false,spotify:track:7edLcwmws3QnbJ8JUqyHhe,https://api.spotify.com/v1/tracks/7edLcwmws3QnbJ8JUqyHhe
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Take Me Over,spotify:album:2ovy2zlk2RjYQGkfEUb0qB,SAFIA,spotify:artist:1y07gMlsfAdz2KOvZzyUTB,1,208121,Take Me Over,57,false,spotify:track:7edLcwmws3QnbJ8JUqyHhe,https://api.spotify.com/v1/tracks/7edLcwmws3QnbJ8JUqyHhe
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Made In The A.M. (Deluxe Edition),spotify:album:1gMxiQQSg5zeu4htBosASY,One Direction,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,1,230333,Perfect,77,false,spotify:track:3NLnwwAQbbFKcEcV8hDItk,https://api.spotify.com/v1/tracks/3NLnwwAQbbFKcEcV8hDItk
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Nick Jonas X2,spotify:album:4G4Azv5cwPBv3vCA0mD6ei,Nick Jonas,spotify:artist:4Rxn7Im3LGfyRkY2FlHhWi,1,223106,Jealous,65,false,spotify:track:2RqtfcLB7iOZj0zYB8Auhu,https://api.spotify.com/v1/tracks/2RqtfcLB7iOZj0zYB8Auhu
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,I'm an Albatraoz,spotify:album:1qHVYbxQ6IS8YRviorKDJI,AronChupa,spotify:artist:5vCOdeiQt9LyzdI87kt5Sh,1,166848,I'm an Albatraoz,72,true,spotify:track:5MhsZlmKJG6X5kTHkdwC4B,https://api.spotify.com/v1/tracks/5MhsZlmKJG6X5kTHkdwC4B
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,1000 Forms of Fear,spotify:album:2k39lnQqeIwKlYYYfTXe8Y,Sia,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,1,216120,Chandelier,58,false,spotify:track:2i8EtsynIudUUaLPUkO6rJ,https://api.spotify.com/v1/tracks/2i8EtsynIudUUaLPUkO6rJ
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Get Stupid,spotify:album:5EMKFUJwBCc5mR6LVJOTM9,Aston Merrygold ,spotify:artist:0PHiin6bQggP8WzI7LgTtr,1,199728,Get Stupid,46,false,spotify:track:3oEahTLa8DOXmE1N1WRYzt,https://api.spotify.com/v1/tracks/3oEahTLa8DOXmE1N1WRYzt
spotify:playlist:03vMytYzGsKy1dQkGDdiCp,Fetty Wap (Deluxe),spotify:album:4DM34NuOlqu5S8PZAje4iF,Fetty Wap,spotify:artist:6PXS4YHDkKvl1wkIl4V8DL,1,222093,Trap Queen,68,true,spotify:track:5iNRPN7oYQvdB9AmeSW6d3,https://api.spotify.com/v1/tracks/5iNRPN7oYQvdB9AmeSW6d3
